IsPrivate,IsVerified,HasProfilePic,FollowingCount,FollowerCount,LikesCount,HasInstagram,HasYoutube,HasBio,HasLinkInBio,HasPosts,PostsCount,FollowToFollowerRatio,IsBot
0,0,1,137,6,0,0,0,0,0,0,0,22.83333333333333,0
0,0,1,142,1,0,0,0,1,0,0,0,142.0,1
0,0,1,32,0,0,0,0,1,0,0,0,0.0,1
0,0,1,246,8,0,0,0,0,0,0,0,30.75,1
0,0,1,72,0,0,0,0,0,0,0,0,0.0,1
1,0,1,104,73,430,0,0,0,0,0,0,1.4246575342465753,0
0,0,1,2,55100,217800,0,0,1,0,1,20,3.6297640653357535E-5,0
0,0,1,10,1,0,0,0,1,0,0,0,10.0,0
0,0,1,64,57000,435200,1,0,1,0,1,20,0.0011228070175438,0
0,0,1,390,7,0,0,0,0,0,0,0,55.71428571428572,1
0,0,1,6708,560,3168,1,1,1,0,1,19,11.978571428571428,0
0,0,1,3916,2659,8579,1,0,1,0,1,20,1.4727341105678826,0
0,0,1,3186,36,0,0,0,0,0,0,0,88.5,1
0,0,1,333,3,0,0,0,0,0,0,0,111.0,1
0,0,1,1059,8,0,0,0,0,0,0,0,132.375,1
0,0,1,156,1,0,0,0,1,0,0,0,156.0,1
0,0,1,544,362,307,1,0,1,0,1,1,1.5027624309392265,0
0,0,1,96,5,2,0,0,0,0,1,1,19.2,1
0,0,1,454,17,1,0,0,0,0,1,1,26.705882352941178,1
0,0,1,699,255,408,1,0,1,0,1,20,2.7411764705882358,0
0,0,1,596,27,3,0,0,1,0,1,3,22.074074074074076,1
0,0,1,1250,11,0,0,0,0,0,0,0,113.63636363636364,1
0,0,0,82,0,0,0,0,1,0,0,0,0.0,1
0,0,1,161,6188,740000,0,0,1,0,1,20,0.0260180995475113,0
0,1,1,325,2100000,45000000,1,1,1,0,1,20,1.547619047619E-4,0
0,0,1,142,12,0,0,0,0,0,0,0,11.833333333333334,0
0,0,1,58,0,0,0,0,0,0,0,0,0.0,1
0,0,1,386,46000,889400,0,0,1,0,1,20,0.008391304347826,0
0,0,1,1514,28300,426700,0,1,1,0,1,20,0.0534982332155477,0
0,0,1,99,70,572,0,0,1,0,1,16,1.4142857142857144,0
0,0,1,87,0,0,0,0,1,0,0,0,0.0,1
0,0,1,538,210,171,0,0,0,0,1,11,2.5619047619047617,1
0,0,1,400,2,0,0,0,0,0,0,0,200.0,1
0,0,1,47,739900,7100000,1,0,1,0,1,20,6.352209758075415E-5,0
0,0,1,125,0,0,0,0,1,0,0,0,0.0,1
0,0,1,170,50900,831200,1,1,1,0,1,20,0.0033398821218074,0
0,0,1,1228,35,0,0,0,0,0,0,0,35.08571428571429,1
0,0,1,96,0,0,0,0,1,0,0,0,0.0,1
0,0,1,406,325,307,0,0,1,0,1,9,1.2492307692307691,1
0,0,0,0,2,0,0,0,1,0,0,0,0.0,1
0,0,1,77,341600,14100000,1,0,1,0,1,20,2.254098360655E-4,0
0,0,1,82,91,443,0,0,1,0,0,0,0.9010989010989012,0
0,0,1,56,3,0,0,0,0,0,0,0,18.666666666666668,1
0,0,1,116,0,0,0,0,1,0,0,0,0.0,1
0,0,1,689,204,669,0,0,1,0,1,20,3.377450980392157,1
1,0,1,1659,27,17,0,0,0,0,0,0,61.44444444444444,0
0,0,1,574,7,0,0,0,0,0,0,0,82.0,1
0,0,0,0,11,17,0,0,0,0,1,2,0.0,0
0,1,1,137,1800000,28300000,1,0,1,0,1,20,7.61111111111111E-5,0
1,0,1,243,84,0,0,0,0,0,0,0,2.892857142857143,0
0,0,1,237,113,144,0,0,1,0,1,8,2.0973451327433628,0
0,0,1,147,8,0,1,0,0,0,0,0,18.375,0
0,0,1,67,27500,643800,1,0,1,0,1,20,0.0024363636363636,0
0,0,1,362,11,0,0,0,0,0,0,0,32.90909090909091,1
0,0,1,53,0,0,0,0,1,0,0,0,0.0,1
0,0,1,765,18,0,0,0,0,0,0,0,42.5,1
0,0,1,391,3,0,0,0,0,0,0,0,130.33333333333334,1
0,0,1,101,0,0,0,0,1,0,0,0,0.0,1
0,0,1,196,407,10400,0,1,1,0,1,20,0.4815724815724815,0
0,0,1,272,134400,1200000,1,1,1,0,1,20,0.0020238095238095,0
0,0,1,348,3,0,0,0,0,0,0,0,116.0,1
0,0,1,153,3,0,0,0,1,0,0,0,51.0,1
0,0,1,539,19,0,0,0,0,0,0,0,28.36842105263158,1
0,0,1,73,90100,1200000,1,0,1,0,1,20,8.102108768035E-4,0
0,0,1,8669,277,0,0,0,0,0,0,0,31.296028880866427,1
0,0,1,82,44400,1900000,1,1,1,0,1,20,0.0018468468468468,0
0,0,1,85,64,3,0,0,0,0,1,1,1.328125,1
0,0,0,0,0,0,0,0,1,0,0,0,0.0,1
0,0,1,913,1545,138900,0,0,1,0,1,20,0.5909385113268608,0
0,0,1,1887,98,0,0,0,0,0,1,2,19.255102040816325,1
0,0,1,271,108,357,0,0,1,0,1,20,2.509259259259259,0
0,0,1,232,8,0,0,0,0,0,0,0,29.0,1
1,0,1,373,32,1,0,0,0,0,0,0,11.65625,0
0,0,1,189,45,0,0,0,0,0,0,0,4.2,1
0,0,1,66,29,230,0,0,0,0,1,18,2.2758620689655173,0
1,0,1,65,38,0,0,0,0,0,0,0,1.7105263157894737,0
0,0,1,56,112600,699400,1,0,1,0,1,20,4.973357015985E-4,0
0,1,1,0,1200000,8900000,1,1,1,0,1,20,0.0,0
0,0,1,207,197,0,0,0,0,0,0,0,1.0507614213197969,1
0,0,1,98,2,0,0,0,1,0,0,0,49.0,1
0,0,1,243,12,0,0,0,0,0,0,0,20.25,1
0,0,1,353,10,3,0,0,0,0,1,1,35.3,1
0,0,1,2158,71,0,0,0,0,0,0,0,30.3943661971831,1
0,0,1,482,6,0,0,0,0,0,0,0,80.33333333333333,1
1,0,1,1381,2660,39400,0,0,0,0,0,0,0.5191729323308271,0
0,0,1,651,203,3678,0,0,1,0,1,10,3.206896551724138,0
0,0,1,71,0,0,0,0,0,0,0,0,0.0,1
0,0,1,107,58600,1500000,0,1,1,0,1,20,0.0018259385665529,0
0,0,1,778,1548,19600,1,0,0,0,1,20,0.5025839793281653,0
0,0,1,211,4,0,0,0,0,0,0,0,52.75,1
0,0,1,742,23,0,0,0,0,0,0,0,32.26086956521739,1
0,0,1,394,10,3,0,0,0,0,1,1,39.4,1
0,0,1,367,3,0,0,0,0,0,0,0,122.33333333333331,1
0,0,1,802,11,0,0,0,0,0,0,0,72.9090909090909,1
0,0,1,37,69,144,1,0,1,0,1,20,0.5362318840579711,0
0,0,1,90,0,0,0,0,1,0,0,0,0.0,1
0,0,1,13,6,0,0,0,0,0,0,0,2.1666666666666665,0
0,0,1,308,1,0,0,0,0,0,0,0,308.0,1
0,0,1,213,2,0,0,0,0,0,0,0,106.5,1
0,0,1,375,5,0,0,0,0,0,0,0,75.0,1
0,0,1,6959,191,0,0,0,0,0,0,0,36.43455497382199,1
0,0,0,0,9,0,0,0,0,0,0,0,0.0,1
0,0,1,100,616200,7200000,1,1,1,0,1,20,1.622849724115E-4,0
0,0,1,14,51500,4200000,0,0,1,0,1,20,2.718446601941E-4,0
0,0,1,175,10,1,0,0,1,0,1,1,17.5,1
0,0,1,86,115,10,1,0,0,0,0,0,0.7478260869565218,0
0,0,1,261,13,0,0,0,0,0,0,0,20.07692307692308,1
0,0,1,49,301300,6000000,0,0,1,0,1,20,1.626286093594E-4,0
0,0,1,133,31,295,1,0,1,0,1,20,4.290322580645161,0
0,0,1,794,32,0,0,0,0,0,0,0,24.8125,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0,1
0,0,1,105,0,0,0,0,1,0,0,0,0.0,1
1,0,1,10,19,10,0,0,0,0,0,0,0.5263157894736842,0
0,0,1,104,105900,322700,1,0,1,0,1,20,9.820585457979E-4,0
0,0,1,930,36,5,0,0,0,0,1,12,25.83333333333333,1
0,0,1,72,0,0,0,0,1,0,0,0,0.0,1
0,0,1,110,0,0,0,0,0,0,0,0,0.0,1
0,0,1,767,26,0,0,0,0,0,0,0,29.5,1
0,0,1,333,23,0,0,0,1,0,0,0,14.478260869565217,0
0,0,0,313,87,0,0,0,0,0,0,0,3.5977011494252875,1
0,0,1,919,161,1116,1,0,1,0,0,0,5.708074534161491,0
0,0,1,338,55100,353100,1,0,1,0,1,3,0.0061343012704174,0
0,0,1,319,19,0,0,0,0,0,0,0,16.789473684210527,1
0,0,1,1360,35,0,0,0,0,0,0,0,38.85714285714285,1
0,0,1,115,432,2247,0,1,1,0,1,20,0.2662037037037037,0
0,0,1,348,14,0,0,0,0,0,0,0,24.857142857142858,1
0,0,1,397,5,0,0,0,0,0,0,0,79.4,1
0,0,1,1173,371,15900,0,0,1,0,1,20,3.161725067385445,0
1,0,1,229,4,0,0,0,0,0,0,0,57.25,0
0,0,1,297,66,299,0,0,1,0,1,3,4.5,0
0,0,1,0,393100,4600000,1,0,1,0,1,20,0.0,0
0,0,1,94,0,0,0,0,1,0,0,0,0.0,1
0,0,1,2585,109,5,0,0,0,0,1,3,23.71559633027523,1
0,0,1,89,1,0,0,0,0,0,0,0,89.0,1
0,0,0,0,0,0,0,0,1,0,0,0,0.0,1
0,0,1,364,3226,39400,0,0,1,0,1,20,0.1128332300061996,0
0,0,1,381,86,382,0,0,0,0,1,12,4.430232558139535,0
0,0,1,102,75800,528800,1,0,1,0,1,20,0.0013456464379947,0
0,0,1,112,0,0,0,0,1,0,0,0,0.0,1
0,0,1,254,3,0,0,0,0,0,1,2,84.66666666666667,1
0,0,1,117,3,0,0,0,0,0,1,2,39.0,1
0,0,1,1094,90,200,0,0,1,0,1,1,12.155555555555557,0
0,0,1,1710,1804,52400,1,0,1,0,1,20,0.9478935698447892,0
0,0,1,184,20,29,0,0,1,0,1,7,9.2,0
0,0,0,0,7,0,0,0,1,0,0,0,0.0,1
0,1,1,172,4600000,151600000,1,1,1,0,1,20,3.739130434782608E-5,0
1,0,1,226,511,12400,0,0,0,0,0,0,0.4422700587084148,0
0,0,1,146,0,0,0,0,1,0,0,0,0.0,1
0,0,1,43,44,176,0,0,0,0,1,5,0.9772727272727272,0
0,0,1,1704,17,0,0,0,0,0,0,0,100.23529411764706,1
0,1,1,94,2600000,224200000,1,1,1,0,1,20,3.615384615384615E-5,0
0,0,1,5,6,0,0,0,0,0,0,0,0.8333333333333334,0
0,0,1,822,35,2,1,0,1,0,0,0,23.485714285714284,0
0,0,1,3729,189,14,0,0,0,0,1,1,19.73015873015873,1
0,0,1,369,17,0,0,0,0,0,0,0,21.705882352941178,1
0,0,1,431,8,0,0,0,0,0,0,0,53.875,1
0,0,1,87,0,0,0,0,1,0,0,0,0.0,1
0,0,1,110,0,0,0,0,1,0,0,0,0.0,1
0,0,1,7,5,18,0,0,0,0,1,5,1.4,0
0,0,1,3034,127,4,0,0,0,0,1,1,23.88976377952756,1
0,1,1,540,35400000,534299999,1,1,1,0,1,20,1.5254237288135594E-5,0
0,1,1,4,924600,15700000,1,0,1,0,1,20,4.326195111399524E-6,0
0,0,1,16,23700,551600,1,0,1,0,1,20,6.75105485232E-4,0
0,0,1,48,38,47,1,0,1,0,1,10,1.263157894736842,0
1,0,1,324,24,0,0,0,0,0,0,0,13.5,0
0,0,1,2057,469,557,0,0,1,0,1,18,4.38592750533049,1
0,0,1,28,95,13,1,0,1,0,1,1,0.2947368421052631,0
0,0,1,34,1,0,0,0,0,0,0,0,34.0,1
0,0,1,95,139500,2500000,1,0,1,0,1,20,6.810035842293E-4,0
0,0,1,1591,232400,4300000,1,1,1,0,1,20,0.0068459552495697,0
0,0,1,207,5,0,0,0,0,0,0,0,41.4,1
0,0,1,580,18,0,0,0,0,0,0,0,32.22222222222222,1
0,1,1,32,217100,3400000,1,1,1,0,1,20,1.473975126669E-4,0
0,0,1,164,4,0,0,0,0,0,0,0,41.0,1
1,0,1,1000,1030,1682,0,0,0,0,0,0,0.970873786407767,0
0,0,1,412,9,1,0,0,0,0,1,2,45.77777777777778,1
0,0,0,0,0,0,0,0,1,0,0,0,0.0,1
0,0,1,118,62,239,0,0,1,0,1,20,1.903225806451613,0
0,0,1,2563,23400,1200000,1,0,1,0,1,20,0.1095299145299145,0
0,0,1,15,230,1175,0,0,1,0,1,8,0.0652173913043478,0
0,0,1,797,17,0,0,0,0,0,0,0,46.88235294117647,1
0,0,1,157,62400,630600,1,0,1,0,1,18,0.0025160256410256,0
0,0,1,37,9083,158900,1,0,1,0,1,20,0.0040735439832654,0
0,0,1,95,206100,352200,1,0,0,0,1,20,4.609412906356E-4,0
0,0,1,5214,252,10,0,0,0,0,1,1,20.69047619047619,1
0,0,1,58,0,0,0,0,1,0,0,0,0.0,1
0,0,1,1656,7769,161400,0,1,1,0,1,20,0.21315484618355,0
0,0,1,5399,125,0,0,0,0,0,0,0,43.192,1
0,0,0,0,0,0,0,0,1,0,0,0,0.0,1
0,0,1,460,4,0,0,0,0,0,0,0,115.0,1
0,0,1,89,5,0,0,0,0,0,0,0,17.8,1
0,0,1,5,10,75,0,0,1,0,1,3,0.5,0
0,0,1,528,10,2,0,0,1,0,1,2,52.8,1
0,0,1,141,1,0,0,0,1,0,0,0,141.0,1
0,0,1,56,3,0,0,0,0,0,0,0,18.666666666666668,0
0,0,1,1061,45,2,0,0,1,0,1,5,23.57777777777778,1
0,0,1,350,11,0,0,0,0,0,0,0,31.818181818181817,1
0,0,1,117,0,0,0,0,1,0,0,0,0.0,1
0,0,1,606,21,1,0,0,0,0,0,0,28.857142857142858,1
0,0,1,687,22,0,0,0,0,0,0,0,31.227272727272727,1
0,0,1,223,37900,391100,0,0,1,0,1,20,0.0058839050131926,0
0,0,1,687,21,0,0,0,0,0,0,0,32.714285714285715,1
0,0,1,181,203000,1400000,1,0,1,0,1,20,8.916256157635E-4,0
0,0,1,502,20,0,0,0,1,0,0,0,25.1,1
0,0,1,947,193,121,0,1,0,0,1,16,4.9067357512953365,1
0,0,1,33,26700,259200,1,0,0,0,1,20,0.0012359550561797,0
0,0,1,736,28,0,0,0,0,0,0,0,26.285714285714285,1
0,0,1,1259,50,0,0,0,0,0,0,0,25.18,1
0,0,1,15,0,0,0,0,0,0,0,0,0.0,1
0,0,1,2253,470,6590,0,0,0,0,1,20,4.793617021276596,1
0,0,1,1305,460,464,0,0,0,0,1,20,2.8369565217391304,1
0,0,1,310,2,0,0,0,0,0,0,0,155.0,1
1,0,1,41,0,0,0,0,0,0,0,0,0.0,1
0,0,1,939,36200,91800,0,0,1,0,1,20,0.025939226519337,0
0,0,1,298,11,0,0,0,0,0,0,0,27.09090909090909,1
0,0,1,41,2,0,0,0,0,0,1,1,20.5,1
0,0,1,556,84,124,0,0,1,0,1,1,6.619047619047619,1
0,0,1,198,8707,40100,1,0,1,0,1,20,0.02274032387734,0
0,0,1,112,10,0,0,0,0,0,0,0,11.2,0
0,0,1,652,149,222,1,0,1,0,0,0,4.375838926174497,0
0,0,1,479,4,0,0,0,0,0,0,0,119.75,1
0,0,1,98,0,0,0,0,1,0,0,0,0.0,1
0,0,1,96,0,0,0,0,1,0,0,0,0.0,1
1,0,1,252,48,0,0,0,0,0,0,0,5.25,0
0,0,1,10,8,0,1,0,1,0,0,0,1.25,0
0,0,0,0,2,0,0,0,1,0,0,0,0.0,1
0,0,1,1616,2487,437,0,0,1,0,1,1,0.6497788500201045,1
0,0,1,371,6,1,0,0,0,0,1,1,61.833333333333336,1
1,0,1,2125,23,751,0,0,0,0,0,0,92.3913043478261,0
0,0,1,2580,69,14,0,0,1,0,1,20,37.391304347826086,1
0,0,1,1055,1023,4224,1,0,1,0,1,20,1.0312805474095796,0
0,0,1,75,33300,1200000,1,0,1,0,1,20,0.0022522522522522,0
0,0,1,17,41900,392400,1,1,1,0,1,20,4.057279236276E-4,0
0,0,1,182,16600,581300,1,0,1,0,1,20,0.0109638554216867,0
0,0,1,397,25,0,0,0,0,0,1,6,15.88,1
0,0,1,96,0,0,0,0,1,0,0,0,0.0,1
0,0,1,0,27100,211000,0,0,1,0,1,20,0.0,0
0,0,1,133,4,0,0,0,0,0,0,0,33.25,1
0,0,1,94,0,0,0,0,1,0,0,0,0.0,1
0,0,1,93,0,0,0,0,1,0,0,0,0.0,1
0,0,1,1034,898,393,0,0,1,0,1,8,1.1514476614699332,1
0,0,1,30,5,1,0,0,0,0,1,1,6.0,0
0,0,1,86,310700,3200000,1,0,1,0,1,20,2.767943353717E-4,0
0,0,0,1,12,0,0,0,0,0,0,0,0.0833333333333333,0
0,0,1,2705,237,542,0,0,1,0,1,20,11.41350210970464,1
0,1,1,137,301100,4800000,1,0,1,0,0,0,4.549983394221E-4,0
0,1,1,18,4000000,135000000,1,0,1,0,1,20,4.5E-6,0
0,1,1,183,648200,13500000,1,0,1,0,1,20,2.823202715211E-4,0
0,0,1,209,6337,53400,0,0,1,0,1,20,0.0329809057913839,0
0,0,1,1233,1803,24300,0,0,1,0,1,20,0.6838602329450915,0
0,0,1,42,7,0,0,0,0,0,0,0,6.0,0
0,0,1,80,75900,1200000,1,1,1,0,1,20,0.0010540184453227,0
0,0,1,127,59400,770300,1,0,1,0,1,20,0.0021380471380471,0
0,0,1,309,13,9,0,0,0,0,1,8,23.76923076923077,1
0,0,1,144,0,0,0,0,1,0,0,0,0.0,1
0,0,1,115,1456,21900,1,0,1,0,1,20,0.0789835164835164,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,1
0,0,1,336,160,0,0,0,0,0,0,0,2.1,0
0,0,1,186,6,0,0,0,0,0,0,0,31.0,1
0,0,1,115,8,118,0,0,0,0,1,20,14.375,0
0,0,1,1317,29,4,0,0,0,0,1,3,45.41379310344828,1
0,0,1,247,8,0,0,0,0,0,0,0,30.875,1
0,0,1,1527,37,0,0,0,0,0,0,0,41.270270270270274,1
0,0,1,240,3,0,0,0,0,0,0,0,80.0,1
0,0,1,125,53,71,1,0,1,0,1,3,2.358490566037736,0
0,0,0,0,1,0,0,0,1,0,0,0,0.0,1
0,0,1,128,1,0,0,0,1,0,0,0,128.0,1
0,0,0,57,0,0,0,0,1,0,0,0,0.0,1
0,0,0,0,0,0,0,0,1,0,0,0,0.0,1
0,0,1,101,21,0,0,0,0,0,1,1,4.809523809523809,0
0,0,1,33,2128,76300,0,0,1,0,1,20,0.0155075187969924,0
0,0,1,344,1,0,0,0,0,0,0,0,344.0,1
1,0,1,30,5,0,0,0,0,0,0,0,6.0,0
0,0,1,122,16600,253800,1,0,0,0,1,20,0.0073493975903614,0
0,0,1,59,1,0,0,0,0,0,0,0,59.0,1
0,0,1,443,83,30,1,0,1,0,0,0,5.337349397590361,0
0,0,1,536,18,0,0,0,0,0,0,0,29.77777777777778,1
0,0,1,7595,1664,10600,0,0,1,0,1,20,4.564302884615385,0
0,0,1,386,2,0,0,0,0,0,0,0,193.0,1
0,0,1,1116,457,3392,0,0,1,0,1,20,2.4420131291028446,0
0,0,0,0,4,0,0,0,1,0,0,0,0.0,1
0,0,1,704,34,0,0,0,0,0,0,0,20.705882352941178,1
0,0,0,0,0,0,0,0,1,0,0,0,0.0,1
0,0,1,476,1182,6485,1,0,1,0,1,20,0.4027072758037225,0
0,0,1,100,0,0,0,0,1,0,0,0,0.0,1
0,0,1,790,22,0,0,0,0,0,0,0,35.90909090909091,1
0,0,1,383,103,12,0,0,0,0,0,0,3.718446601941748,0
0,0,1,52,4651,383900,1,0,1,0,1,20,0.0111803913136959,0
0,0,1,4,3835,25100,0,0,1,0,1,20,0.0010430247718383,0
0,0,1,15,6385,30900,0,1,1,0,1,20,0.0023492560689115,0
0,0,1,2185,4095,530,0,0,1,0,1,2,0.5335775335775336,1
0,0,1,84,0,0,0,0,0,0,0,0,0.0,1
0,0,1,76,0,0,0,0,1,0,0,0,0.0,1
0,0,1,69,37,0,1,0,1,0,0,0,1.864864864864865,0
0,0,1,991,31,30,0,0,1,0,1,2,31.967741935483872,1
0,0,1,26,75,742,0,0,1,0,1,3,0.3466666666666667,0
0,0,1,2101,1484,258,0,0,1,0,1,2,1.4157681940700808,1
0,0,1,141,0,0,0,0,1,0,0,0,0.0,1
0,0,1,706,19,0,0,0,0,0,0,0,37.1578947368421,1
0,0,1,1799,88,208,0,0,0,0,1,20,20.443181818181817,0
0,0,1,29,22,173,0,0,0,0,1,4,1.318181818181818,0
0,0,1,106,1,0,0,0,0,0,0,0,106.0,1
0,0,1,901,234,218,0,0,0,0,1,20,3.8504273504273514,1
0,0,1,416,2,0,0,0,0,0,0,0,208.0,1
0,0,1,964,548,255,1,1,1,0,1,20,1.7591240875912408,1
0,0,1,102,0,0,0,0,1,0,0,0,0.0,1
0,0,1,5,442800,3300000,1,1,1,0,1,20,1.1291779584462512E-5,0
0,0,1,152,19100,224100,1,0,1,0,1,20,0.007958115183246,0
0,0,1,87,0,0,0,0,0,0,0,0,0.0,1
0,0,1,36,62300,609900,1,1,1,0,1,20,5.778491171749E-4,0
0,0,1,3208,182,18,0,0,0,0,1,2,17.626373626373628,1
0,0,1,314,3,0,0,0,0,0,0,0,104.66666666666669,1
0,0,1,495,4,0,0,0,0,0,0,0,123.75,1
